,ACC,MSE,RMSE,MAE,R2
37,0.014358314317132574,0.16176666722402452,0.3843400201407898,0.3282806178365085,-1.326756869855508
38,0.019476979287960158,0.158906592468058,0.3806043381551571,0.3242995765087321,-1.235734797473495
39,0.015355231632228562,0.15487951691412613,0.37888405991899193,0.32140202630015785,-1.126649842330946
40,0.017455254654888515,0.16030571630182472,0.38434619185057034,0.32457707159019994,-1.150344677406452
41,0.01699928857815484,0.17723602979564418,0.4047732751421693,0.34146204545877434,-1.325143656588765
42,0.015150901259082201,0.17605350078422258,0.4029669596162611,0.34054045958758544,-1.2638710868736112
43,0.018945217632055825,0.17236607292623304,0.40171599851274153,0.33564004763339755,-1.1604454285611123
44,0.014425044553434015,0.18346822892072046,0.4134342626157004,0.34719602836492325,-1.2660457950739925
45,0.014447422929710107,0.19090441878836595,0.42471518450113577,0.354157496561126,-1.3014878056601202
46,0.014772932710001163,0.19281531991451029,0.42422341544906395,0.35554847107864357,-1.292295552086141
47,0.015699599281626498,0.1907610280076374,0.42466594479649206,0.35363848491702077,-1.221366097255299
48,0.011773049735451962,0.19089939645106854,0.42493866814099396,0.35342494491892545,-1.191976865032998
49,0.011455005179644746,0.1993202692259396,0.4330295482593584,0.36216212476112764,-1.2621694750414165
50,0.012420554947046726,0.20202649875045714,0.4366400578411351,0.3643979878849316,-1.272308784595386
51,0.015877442611366057,0.1949560897192573,0.4313369235680821,0.35779715309522203,-1.162631102686565
52,0.014728680141766239,0.19995660623115222,0.4357382833286059,0.3618568998422813,-1.2064623724204468
53,0.016741247548069205,0.20895799929227657,0.44578678569421176,0.3700902059168805,-1.2880679771093553
54,0.013200227895632511,0.1990228667617118,0.4361591415691721,0.3614406919472319,-1.1549886851293847
55,0.016200847495823328,0.21847725828278491,0.4561302343360683,0.37847257600524575,-1.358818118290684
56,0.014242233893224644,0.2151852109071446,0.4541105065513851,0.37583539605784083,-1.307314277199881
57,0.016582450343854048,0.21433797899183787,0.45379756921308406,0.37428495307222004,-1.28452700692594
58,0.013720925186265253,0.2196265177132743,0.45956634127092016,0.37968890525940235,-1.3276098970905035
59,0.016749873287260967,0.2193780101648474,0.456566107340741,0.3803014917615664,-1.3289623035174345
