,fold-1_pred,fold-1_true,fold-2_pred,fold-2_true,fold-3_pred,fold-3_true,fold-4_pred,fold-4_true,fold-5_pred,fold-5_true
18,0.758142,0.8212101112830714,0.36828345,0.37902572039206994,0.34869215,0.1892549193013484,0.5548192,0.6136045397597463,0.37437186,0.7494288451617654
19,0.7794076,0.8121453312698059,0.4062975,0.37696219323457925,0.35716733,0.18807576092563916,0.55675995,0.6127201709779646,0.3672756,0.7456702778391922
20,0.7777264,0.8033016434519866,0.3903877,0.3746775738816428,0.34425902,0.1879283661286757,0.555085,0.6119831969931457,0.3682719,0.7402166703515363
21,0.76736516,0.794457955634166,0.3724016,0.37202446753629603,0.3452752,0.18741248433930258,0.5564156,0.6107303412189551,0.3625827,0.7353526420517351
22,0.7648793,0.7842877146436726,0.3801248,0.3679711106197949,0.35576472,0.18674920775296577,0.5573614,0.6107303412189551,0.37100133,0.7315203773306802
23,0.73691815,0.7744859606455892,0.39078835,0.36406514850025795,0.3546234,0.1843908910015477,0.55955005,0.608740511459946,0.36661503,0.7271722308202522
24,0.7377862,0.7647579040459873,0.39811316,0.3594222123959021,0.35127583,0.18173778465620183,0.55764294,0.6066769843024544,0.3722217,0.7226766895128605
25,0.74164385,0.7545876630554944,0.37623012,0.35676910605055623,0.35768187,0.1792320731078194,0.5613242,0.6049819441373718,0.37851235,0.7182548456039504
26,0.7236135,0.74596506743312,0.3998349,0.35544255287788395,0.360959,0.1773896381457729,0.5674522,0.6026236273859533,0.3650862,0.7126538433193312
27,0.7183217,0.7372687744122635,0.38938195,0.3541896971036915,0.36289072,0.17584199277765533,0.5593208,0.6021814429950623,0.38014984,0.7064632618468565
28,0.7108966,0.7287935735868527,0.3779067,0.35197877514923714,0.35792288,0.17591569017613629,0.57080233,0.6047608519419265,0.3779506,0.7004937725698279
29,0.714118,0.7195813987766231,0.3946102,0.34939936620237244,0.36417058,0.1792320731078194,0.5640299,0.6172157122853563,0.38876703,0.6943768884958361
30,0.72214496,0.709337460387649,0.40793738,0.34424054830864437,0.36128616,0.1801901392880827,0.56848264,0.6178789888716927,0.3887645,0.6896602549929982
31,0.687702,0.6985776402093005,0.3958974,0.33937652000884366,0.36427245,0.18461198319699323,0.5721396,0.6258383079077308,0.37622935,0.6835433709190064
32,0.6848242,0.6878915174294344,0.38869923,0.335691650084752,0.36497432,0.2180706021077452,0.56834483,0.6346082983270693,0.37742147,0.6775001842434958
33,0.68803984,0.6766895128601962,0.4069938,0.3317119905667325,0.3553613,0.22448227577566526,0.576144,0.6413884589873975,0.37871465,0.6732257351315498
34,0.68875784,0.6661507848772943,0.40027958,0.32802712064264083,0.3691094,0.23000958066180277,0.56916445,0.6464735794826444,0.38273284,0.669024983418085
35,0.675466,0.6551698725035,0.41995078,0.322647210553467,0.36332944,0.2405483086447051,0.5684837,0.6500847520082544,0.38277876,0.6647505343061391
36,0.67352855,0.6408725771980248,0.4132852,0.3164566290809936,0.36559868,0.25197140540938867,0.5697972,0.6534011349399362,0.38645196,0.6609182695850833
37,0.68170965,0.6276807428697766,0.40055126,0.31004495541307353,0.36437148,0.2628786203847,0.57939625,0.6555383594959094,0.38375622,0.656864912668583
38,0.66917926,0.6166261330975016,0.40177834,0.3043702557299728,0.364102,0.2732699535706382,0.5775841,0.656054241285283,0.39897764,0.6531800427444914
39,0.6468962,0.6045397597464812,0.413096,0.2978111872650899,0.36995524,0.28196624659149494,0.5801251,0.6581177684427741,0.39451492,0.6494951728203993
40,0.6395872,0.5922322942000147,0.4208077,0.2902940526199429,0.38150963,0.2884516176578966,0.5726317,0.6590021372245558,0.39101368,0.6460313950917538
41,0.6478911,0.5813250792247033,0.4189074,0.28329279976416855,0.38362476,0.2949369887242983,0.57837874,0.660328690397229,0.39855787,0.6428624069570348
42,0.6245254,0.5711548382342109,0.41326985,0.2801975090279316,0.3703585,0.29913774043776264,0.58208764,0.6637187707273928,0.39644554,0.6421254329722164
43,0.62692267,0.5608372024467534,0.40600455,0.2776181000810669,0.3760882,0.3101923502100372,0.5863941,0.6674773380499661,0.3930955,0.6413147615889159
44,0.6199355,0.5515513302380426,0.41590837,0.27688112609624826,0.382509,0.32227872356105847,0.58312255,0.6704252339892398,0.39673746,0.6420517355737339
45,0.60938114,0.5432235242095951,0.40716317,0.2769548234947301,0.38420618,0.33296484634092405,0.5824082,0.6728572481391404,0.39644158,0.6438204731372976
46,0.610047,0.5343798363917753,0.44565094,0.27931314024614884,0.39206952,0.3501363401871913,0.5775713,0.6740364065148499,0.4124231,0.6460313950917538
47,0.58641547,0.5247991745891372,0.42720872,0.2815977595990862,0.39104933,0.3648021224850764,0.5836494,0.6735205247254772,0.41386288,0.6509691207900357
48,0.5873879,0.516323973763726,0.42897382,0.28174515439604964,0.3909014,0.37887832559510626,0.5869173,0.6737416169209225,0.41222918,0.6544328985186825
49,0.5770842,0.5082909573292067,0.42184693,0.2810818778097135,0.4036712,0.39251234431424553,0.5867014,0.6741838013118135,0.41643757,0.65715970226251
50,0.57536155,0.4987839929250497,0.42429194,0.2799764168324854,0.40307817,0.40467241506374796,0.5843988,0.6759525388753778,0.41294003,0.658338860638219
51,0.5864767,0.49126685827990313,0.4292541,0.27953423244159437,0.38595843,0.41550593264057767,0.58957136,0.6766158154617141,0.4093784,0.6581177684427741
52,0.5674328,0.48352863143931035,0.4520285,0.2801975090279316,0.38643414,0.42619205542044325,0.5910603,0.6749944726951136,0.42681575,0.6573070970594741
53,0.5614514,0.4740216670351529,0.43224537,0.28218733878694047,0.39524883,0.43650969120790073,0.58948964,0.6763210258677872,0.41348946,0.6567912152701014
54,0.56302196,0.46694671678089694,0.45546114,0.2857248139140691,0.39481223,0.4446164050409016,0.59510344,0.6807428697766964,0.41444343,0.656054241285283
55,0.56400895,0.4597980691281598,0.4448732,0.2897781708305698,0.41071713,0.45242832927997645,0.5906425,0.6849436214901616,0.43154866,0.6557594516913556
56,0.5364926,0.4533863954602402,0.43242377,0.29191539538654254,0.41090056,0.4594295821357508,0.5885158,0.6890706758051439,0.42370734,0.6534011349399362
57,0.55046606,0.44800648537106635,0.45332497,0.29361043555162514,0.41223052,0.46569386100670673,0.59292144,0.6957034416685093,0.41908765,0.6506006337976271
58,0.5378031,0.4425528778834109,0.44385856,0.29618984449848895,0.41036895,0.47129486329132586,0.59669036,0.7015992335470562,0.418552,0.6480212248507624
59,0.5300973,0.4362149016139729,0.43531665,0.2981796742574989,0.39780137,0.4777802343577271,0.5934284,0.7078635124180117,0.43122765,0.6464735794826444
