,fold-1_pred,fold-1_true,fold-2_pred,fold-2_true,fold-3_pred,fold-3_true,fold-4_pred,fold-4_true,fold-5_pred,fold-5_true
48,0.7166268,0.516323973763726,0.43856025,0.28174515439604964,0.38784,0.37887832559510626,0.65039414,0.6737416169209225,0.36749482,0.6544328985186825
49,0.7029772,0.5082909573292067,0.44828355,0.2810818778097135,0.3875411,0.39251234431424553,0.65365463,0.6741838013118135,0.35979652,0.65715970226251
50,0.708334,0.4987839929250497,0.4533524,0.2799764168324854,0.4041345,0.40467241506374796,0.65096873,0.6759525388753778,0.3363307,0.658338860638219
51,0.7029864,0.49126685827990313,0.4569047,0.27953423244159437,0.3926088,0.41550593264057767,0.65339327,0.6766158154617141,0.35886517,0.6581177684427741
52,0.6982719,0.48352863143931035,0.4589783,0.2801975090279316,0.39743495,0.42619205542044325,0.6549587,0.6749944726951136,0.35062447,0.6573070970594741
53,0.6963397,0.4740216670351529,0.44495642,0.28218733878694047,0.3995536,0.43650969120790073,0.6591908,0.6763210258677872,0.36071903,0.6567912152701014
54,0.69711447,0.46694671678089694,0.45663518,0.2857248139140691,0.4037164,0.4446164050409016,0.65096885,0.6807428697766964,0.33991814,0.656054241285283
55,0.68874365,0.4597980691281598,0.45565626,0.2897781708305698,0.40583318,0.45242832927997645,0.6455425,0.6849436214901616,0.36021814,0.6557594516913556
56,0.6939126,0.4533863954602402,0.46661392,0.29191539538654254,0.40089133,0.4594295821357508,0.6506081,0.6890706758051439,0.343565,0.6534011349399362
57,0.678923,0.44800648537106635,0.4693273,0.29361043555162514,0.40802327,0.46569386100670673,0.65140367,0.6957034416685093,0.3561477,0.6506006337976271
58,0.6725081,0.4425528778834109,0.46601987,0.29618984449848895,0.42228216,0.47129486329132586,0.65249306,0.7015992335470562,0.3587588,0.6480212248507624
59,0.67173475,0.4362149016139729,0.4669072,0.2981796742574989,0.40555307,0.4777802343577271,0.64764065,0.7078635124180117,0.36086038,0.6464735794826444
