,ACC,MSE,RMSE,MAE,R2
39,0.015945188026255244,0.17350250269613984,0.40273644618706345,0.3428076479614481,-1.3841458366316002
40,0.019803874723939612,0.179979094454709,0.4091307504963799,0.346171043254898,-1.4166420765096133
41,0.01822590117041775,0.19368366497183825,0.4230654126933332,0.359043428456533,-1.5469983664989206
42,0.012958313241291663,0.18874532032071265,0.42015939409581415,0.35466853161195966,-1.4239623923998095
43,0.0216730898048841,0.1921002876111017,0.4257145663391656,0.35652854806047574,-1.409729381767854
44,0.016191273361896727,0.1988125027805208,0.43210113239014625,0.36381760420343306,-1.4575411356009889
45,0.016355034518521893,0.2032088490144274,0.44050591752678575,0.3669829304909923,-1.450930160194778
46,0.017574254223668796,0.20141204691367215,0.4365811718056573,0.3645278979426671,-1.3893919448744725
47,0.01545769222828069,0.20853833908635555,0.44508531912832494,0.37164268299788566,-1.4330925432208041
48,0.013185231299682895,0.21127097034929343,0.44907565293313995,0.3742424618486217,-1.427620224464455
49,0.013149091817019943,0.2136230409458649,0.449725200293261,0.3760023980445929,-1.4255816148666052
50,0.014850039867512798,0.22261892585180876,0.4587715378173388,0.3853328249319312,-1.5101427449488454
51,0.016514887137150894,0.20768217058891753,0.44703534150472607,0.36986603614317315,-1.301822155584619
52,0.015920300182457305,0.2149492746711283,0.4534284863615311,0.3766155057908878,-1.371871694360394
53,0.014631347608479747,0.2197514676846537,0.45812599080977073,0.38041507710967665,-1.4080186559385777
54,0.01501547365941668,0.2174026910745941,0.45699401566944414,0.379437031595056,-1.3587695671012303
55,0.012404300765115518,0.23610956566593683,0.474379285971506,0.3956332409964172,-1.5549390304124422
56,0.015446136666774213,0.23142527546623173,0.47188806558159796,0.39248421684237916,-1.4866570308080014
57,0.014972356901664435,0.22498371863485414,0.46639726457613084,0.38431651396273936,-1.3957905827203319
58,0.013353936947022454,0.2314068714636043,0.4734773094286046,0.39126343906031613,-1.4492768296250054
59,0.01503929748683682,0.2362021973664669,0.47501066557673577,0.3959712731384962,-1.5100247839567014
